id,pokemon,rarity,grade,shiny,preis
58,Fukano,Uncommon,Perfekt,1,8.33
59,Arkani,Rare,Wild,0,5.36
59,Arkani,Rare,Trainiert,0,6.50
59,Arkani,Rare,Kampfbereit,0,7.65
59,Arkani,Rare,Elite,0,10.25
59,Arkani,Rare,Perfekt,0,13.00
59,Arkani,Rare,Wild,1,13.50
59,Arkani,Rare,Trainiert,1,16.25
59,Arkani,Rare,Kampfbereit,1,19.25
59,Arkani,Rare,Elite,1,25.75
59,Arkani,Rare,Perfekt,1,32.50
60,Quapsel,Common,Wild,0,0.17
60,Quapsel,Common,Trainiert,0,0.20
60,Quapsel,Common,Kampfbereit,0,0.24
60,Quapsel,Common,Elite,0,0.32
60,Quapsel,Common,Perfekt,0,0.41
60,Quapsel,Common,Wild,1,0.42
60,Quapsel,Common,Trainiert,1,0.51
60,Quapsel,Common,Kampfbereit,1,0.60
60,Quapsel,Common,Elite,1,0.81
60,Quapsel,Common,Perfekt,1,1.02
61,Quaputzi,Common,Wild,0,0.20
61,Quaputzi,Common,Trainiert,0,0.24
61,Quaputzi,Common,Kampfbereit,0,0.28
61,Quaputzi,Common,Elite,0,0.38
61,Quaputzi,Common,Perfekt,0,0.48
61,Quaputzi,Common,Wild,1,0.49
61,Quaputzi,Common,Trainiert,1,0.60
61,Quaputzi,Common,Kampfbereit,1,0.70
61,Quaputzi,Common,Elite,1,0.95
61,Quaputzi,Common,Perfekt,1,1.19
62,Quappo,Uncommon,Wild,0,0.88
62,Quappo,Uncommon,Trainiert,0,1.06
62,Quappo,Uncommon,Kampfbereit,0,1.25
62,Quappo,Uncommon,Elite,0,1.69
62,Quappo,Uncommon,Perfekt,0,2.13
62,Quappo,Uncommon,Wild,1,2.19
62,Quappo,Uncommon,Trainiert,1,2.66
62,Quappo,Uncommon,Kampfbereit,1,3.13
62,Quappo,Uncommon,Elite,1,4.22
62,Quappo,Uncommon,Perfekt,1,5.31
63,Abra,Uncommon,Wild,0,1.37
63,Abra,Uncommon,Trainiert,0,1.67
63,Abra,Uncommon,Kampfbereit,0,1.96
63,Abra,Uncommon,Elite,0,2.65
63,Abra,Uncommon,Perfekt,0,3.33
63,Abra,Uncommon,Wild,1,3.43
63,Abra,Uncommon,Trainiert,1,4.17
63,Abra,Uncommon,Kampfbereit,1,4.90
63,Abra,Uncommon,Elite,1,6.62
63,Abra,Uncommon,Perfekt,1,8.33
64,Kadabra,Rare,Wild,0,3.72
64,Kadabra,Rare,Trainiert,0,4.52
64,Kadabra,Rare,Kampfbereit,0,5.32
64,Kadabra,Rare,Elite,0,7.18
64,Kadabra,Rare,Perfekt,0,9.04
64,Kadabra,Rare,Wild,1,9.31
64,Kadabra,Rare,Trainiert,1,11.25
64,Kadabra,Rare,Kampfbereit,1,13.25
64,Kadabra,Rare,Elite,1,18.00
64,Kadabra,Rare,Perfekt,1,22.50
65,Simsala,Epic,Wild,0,10.25
65,Simsala,Epic,Trainiert,0,12.50
65,Simsala,Epic,Kampfbereit,0,14.75
65,Simsala,Epic,Elite,0,20.00
65,Simsala,Epic,Perfekt,0,25.00
65,Simsala,Epic,Wild,1,25.75
65,Simsala,Epic,Trainiert,1,31.25
65,Simsala,Epic,Kampfbereit,1,37.00
65,Simsala,Epic,Elite,1,49.75
65,Simsala,Epic,Perfekt,1,62.75
66,Machollo,Uncommon,Wild,0,0.32
66,Machollo,Uncommon,Trainiert,0,0.39
66,Machollo,Uncommon,Kampfbereit,0,0.46
66,Machollo,Uncommon,Elite,0,0.62
66,Machollo,Uncommon,Perfekt,0,0.78
66,Machollo,Uncommon,Wild,1,0.81
66,Machollo,Uncommon,Trainiert,1,0.98
66,Machollo,Uncommon,Kampfbereit,1,1.15
66,Machollo,Uncommon,Elite,1,1.55
66,Machollo,Uncommon,Perfekt,1,1.96
67,Maschock,Uncommon,Wild,0,0.78
67,Maschock,Uncommon,Trainiert,0,0.95
67,Maschock,Uncommon,Kampfbereit,0,1.12
67,Maschock,Uncommon,Elite,0,1.51
67,Maschock,Uncommon,Perfekt,0,1.90
67,Maschock,Uncommon,Wild,1,1.96
67,Maschock,Uncommon,Trainiert,1,2.38
67,Maschock,Uncommon,Kampfbereit,1,2.80
67,Maschock,Uncommon,Elite,1,3.78
67,Maschock,Uncommon,Perfekt,1,4.76
68,Machomei,Rare,Wild,0,2.33
68,Machomei,Rare,Trainiert,0,2.83
68,Machomei,Rare,Kampfbereit,0,3.33
68,Machomei,Rare,Elite,0,4.50
68,Machomei,Rare,Perfekt,0,5.66
68,Machomei,Rare,Wild,1,5.83
68,Machomei,Rare,Trainiert,1,7.08
68,Machomei,Rare,Kampfbereit,1,8.32
68,Machomei,Rare,Elite,1,11.25
68,Machomei,Rare,Perfekt,1,14.25
69,Knofensa,Common,Wild,0,0.15
69,Knofensa,Common,Trainiert,0,0.18
69,Knofensa,Common,Kampfbereit,0,0.21
69,Knofensa,Common,Elite,0,0.28
69,Knofensa,Common,Perfekt,0,0.36
69,Knofensa,Common,Wild,1,0.37
69,Knofensa,Common,Trainiert,1,0.45
69,Knofensa,Common,Kampfbereit,1,0.53
69,Knofensa,Common,Elite,1,0.71
69,Knofensa,Common,Perfekt,1,0.89
70,Ultrigaria,Common,Wild,0,0.25
70,Ultrigaria,Common,Trainiert,0,0.31
70,Ultrigaria,Common,Kampfbereit,0,0.36
70,Ultrigaria,Common,Elite,0,0.49
70,Ultrigaria,Common,Perfekt,0,0.61
70,Ultrigaria,Common,Wild,1,0.63
70,Ultrigaria,Common,Trainiert,1,0.77
70,Ultrigaria,Common,Kampfbereit,1,0.90
70,Ultrigaria,Common,Elite,1,1.21
70,Ultrigaria,Common,Perfekt,1,1.53
71,Sarzenia,Uncommon,Wild,0,0.78
71,Sarzenia,Uncommon,Trainiert,0,0.94
71,Sarzenia,Uncommon,Kampfbereit,0,1.11
71,Sarzenia,Uncommon,Elite,0,1.50
71,Sarzenia,Uncommon,Perfekt,0,1.89
71,Sarzenia,Uncommon,Wild,1,1.94
71,Sarzenia,Uncommon,Trainiert,1,2.36
71,Sarzenia,Uncommon,Kampfbereit,1,2.78
71,Sarzenia,Uncommon,Elite,1,3.75
71,Sarzenia,Uncommon,Perfekt,1,4.72
72,Tentacha,Uncommon,Wild,0,0.31
72,Tentacha,Uncommon,Trainiert,0,0.37
72,Tentacha,Uncommon,Kampfbereit,0,0.44
72,Tentacha,Uncommon,Elite,0,0.59
72,Tentacha,Uncommon,Perfekt,0,0.75
72,Tentacha,Uncommon,Wild,1,0.77
72,Tentacha,Uncommon,Trainiert,1,0.94
72,Tentacha,Uncommon,Kampfbereit,1,1.10
72,Tentacha,Uncommon,Elite,1,1.49
72,Tentacha,Uncommon,Perfekt,1,1.87
73,Tentoxa,Uncommon,Wild,0,1.00
73,Tentoxa,Uncommon,Trainiert,0,1.22
73,Tentoxa,Uncommon,Kampfbereit,0,1.43
73,Tentoxa,Uncommon,Elite,0,1.93
73,Tentoxa,Uncommon,Perfekt,0,2.43
73,Tentoxa,Uncommon,Wild,1,2.50
73,Tentoxa,Uncommon,Trainiert,1,3.04
73,Tentoxa,Uncommon,Kampfbereit,1,3.58
73,Tentoxa,Uncommon,Elite,1,4.83
73,Tentoxa,Uncommon,Perfekt,1,6.08
74,Kleinstein,Uncommon,Wild,0,0.35
74,Kleinstein,Uncommon,Trainiert,0,0.43
74,Kleinstein,Uncommon,Kampfbereit,0,0.50
74,Kleinstein,Uncommon,Elite,0,0.68
74,Kleinstein,Uncommon,Perfekt,0,0.85
74,Kleinstein,Uncommon,Wild,1,0.88
74,Kleinstein,Uncommon,Trainiert,1,1.06
74,Kleinstein,Uncommon,Kampfbereit,1,1.25
74,Kleinstein,Uncommon,Elite,1,1.69
74,Kleinstein,Uncommon,Perfekt,1,2.13
75,Georok,Uncommon,Wild,0,0.72
75,Georok,Uncommon,Trainiert,0,0.88
75,Georok,Uncommon,Kampfbereit,0,1.03
75,Georok,Uncommon,Elite,0,1.39
75,Georok,Uncommon,Perfekt,0,1.75
75,Georok,Uncommon,Wild,1,1.80
75,Georok,Uncommon,Trainiert,1,2.19
75,Georok,Uncommon,Kampfbereit,1,2.58
75,Georok,Uncommon,Elite,1,3.48
75,Georok,Uncommon,Perfekt,1,4.38
76,Geowaz,Rare,Wild,0,2.18
76,Geowaz,Rare,Trainiert,0,2.65
76,Geowaz,Rare,Kampfbereit,0,3.12
76,Geowaz,Rare,Elite,0,4.21
76,Geowaz,Rare,Perfekt,0,5.30
76,Geowaz,Rare,Wild,1,5.46
76,Geowaz,Rare,Trainiert,1,6.63
76,Geowaz,Rare,Kampfbereit,1,7.80
76,Geowaz,Rare,Elite,1,10.50
76,Geowaz,Rare,Perfekt,1,13.25
77,Ponita,Common,Wild,0,0.14
77,Ponita,Common,Trainiert,0,0.17
77,Ponita,Common,Kampfbereit,0,0.20
77,Ponita,Common,Elite,0,0.27
77,Ponita,Common,Perfekt,0,0.34
77,Ponita,Common,Wild,1,0.35
77,Ponita,Common,Trainiert,1,0.43
77,Ponita,Common,Kampfbereit,1,0.50
77,Ponita,Common,Elite,1,0.68
77,Ponita,Common,Perfekt,1,0.85
78,Gallopa,Uncommon,Wild,0,0.38
78,Gallopa,Uncommon,Trainiert,0,0.46
78,Gallopa,Uncommon,Kampfbereit,0,0.54
78,Gallopa,Uncommon,Elite,0,0.73
78,Gallopa,Uncommon,Perfekt,0,0.92
78,Gallopa,Uncommon,Wild,1,0.95
78,Gallopa,Uncommon,Trainiert,1,1.15
78,Gallopa,Uncommon,Kampfbereit,1,1.35
78,Gallopa,Uncommon,Elite,1,1.82
78,Gallopa,Uncommon,Perfekt,1,2.30
79,Flegmon,Uncommon,Wild,0,0.32
79,Flegmon,Uncommon,Trainiert,0,0.38
79,Flegmon,Uncommon,Kampfbereit,0,0.45
79,Flegmon,Uncommon,Elite,0,0.61
79,Flegmon,Uncommon,Perfekt,0,0.77
79,Flegmon,Uncommon,Wild,1,0.79
79,Flegmon,Uncommon,Trainiert,1,0.96
79,Flegmon,Uncommon,Kampfbereit,1,1.13
79,Flegmon,Uncommon,Elite,1,1.52
79,Flegmon,Uncommon,Perfekt,1,1.91
80,Lahmus,Uncommon,Wild,0,1.18
80,Lahmus,Uncommon,Trainiert,0,1.44
80,Lahmus,Uncommon,Kampfbereit,0,1.69
80,Lahmus,Uncommon,Elite,0,2.28
80,Lahmus,Uncommon,Perfekt,0,2.87
80,Lahmus,Uncommon,Wild,1,2.96
80,Lahmus,Uncommon,Trainiert,1,3.59
80,Lahmus,Uncommon,Kampfbereit,1,4.22
80,Lahmus,Uncommon,Elite,1,5.70
80,Lahmus,Uncommon,Perfekt,1,7.18
81,Magnetilo,Uncommon,Wild,0,1.45
81,Magnetilo,Uncommon,Trainiert,0,1.76
81,Magnetilo,Uncommon,Kampfbereit,0,2.07
81,Magnetilo,Uncommon,Elite,0,2.79
81,Magnetilo,Uncommon,Perfekt,0,3.52
81,Magnetilo,Uncommon,Wild,1,3.62
81,Magnetilo,Uncommon,Trainiert,1,4.40
81,Magnetilo,Uncommon,Kampfbereit,1,5.18
81,Magnetilo,Uncommon,Elite,1,6.99
81,Magnetilo,Uncommon,Perfekt,1,8.80
82,Magneton,Rare,Wild,0,3.65
82,Magneton,Rare,Trainiert,0,4.44
82,Magneton,Rare,Kampfbereit,0,5.22
82,Magneton,Rare,Elite,0,7.05
82,Magneton,Rare,Perfekt,0,8.87
82,Magneton,Rare,Wild,1,9.13
82,Magneton,Rare,Trainiert,1,11.00
82,Magneton,Rare,Kampfbereit,1,13.00
82,Magneton,Rare,Elite,1,17.50
82,Magneton,Rare,Perfekt,1,22.25
83,Porenta,Common,Wild,0,0.16
83,Porenta,Common,Trainiert,0,0.20
83,Porenta,Common,Kampfbereit,0,0.23
83,Porenta,Common,Elite,0,0.31
83,Porenta,Common,Perfekt,0,0.39
83,Porenta,Common,Wild,1,0.40
83,Porenta,Common,Trainiert,1,0.49
83,Porenta,Common,Kampfbereit,1,0.58
83,Porenta,Common,Elite,1,0.78
83,Porenta,Common,Perfekt,1,0.98
84,Dodu,Uncommon,Wild,0,0.31
84,Dodu,Uncommon,Trainiert,0,0.37
84,Dodu,Uncommon,Kampfbereit,0,0.44
84,Dodu,Uncommon,Elite,0,0.59
84,Dodu,Uncommon,Perfekt,0,0.75
84,Dodu,Uncommon,Wild,1,0.77
84,Dodu,Uncommon,Trainiert,1,0.94
84,Dodu,Uncommon,Kampfbereit,1,1.10
84,Dodu,Uncommon,Elite,1,1.49
84,Dodu,Uncommon,Perfekt,1,1.87
85,Dodri,Uncommon,Wild,0,1.00
85,Dodri,Uncommon,Trainiert,0,1.22
85,Dodri,Uncommon,Kampfbereit,0,1.43
85,Dodri,Uncommon,Elite,0,1.93
85,Dodri,Uncommon,Perfekt,0,2.43
85,Dodri,Uncommon,Wild,1,2.50
85,Dodri,Uncommon,Trainiert,1,3.04
85,Dodri,Uncommon,Kampfbereit,1,3.58
85,Dodri,Uncommon,Elite,1,4.83
85,Dodri,Uncommon,Perfekt,1,6.08
86,Jurob,Common,Wild,0,0.05
86,Jurob,Common,Trainiert,0,0.06
86,Jurob,Common,Kampfbereit,0,0.07
86,Jurob,Common,Elite,0,0.09
86,Jurob,Common,Perfekt,0,0.12
86,Jurob,Common,Wild,1,0.12
86,Jurob,Common,Trainiert,1,0.15
86,Jurob,Common,Kampfbereit,1,0.18
86,Jurob,Common,Elite,1,0.24
86,Jurob,Common,Perfekt,1,0.30
87,Jugong,Common,Wild,0,0.18
87,Jugong,Common,Trainiert,0,0.21
87,Jugong,Common,Kampfbereit,0,0.25
87,Jugong,Common,Elite,0,0.34
87,Jugong,Common,Perfekt,0,0.43
87,Jugong,Common,Wild,1,0.44
87,Jugong,Common,Trainiert,1,0.53
87,Jugong,Common,Kampfbereit,1,0.63
87,Jugong,Common,Elite,1,0.84
87,Jugong,Common,Perfekt,1,1.06
88,Sleima,Common,Wild,0,0.16
88,Sleima,Common,Trainiert,0,0.20
88,Sleima,Common,Kampfbereit,0,0.23
88,Sleima,Common,Elite,0,0.31
88,Sleima,Common,Perfekt,0,0.39
88,Sleima,Common,Wild,1,0.40
88,Sleima,Common,Trainiert,1,0.49
88,Sleima,Common,Kampfbereit,1,0.58
88,Sleima,Common,Elite,1,0.78
88,Sleima,Common,Perfekt,1,0.98
89,Sleimok,Uncommon,Wild,0,0.41
89,Sleimok,Uncommon,Trainiert,0,0.49
89,Sleimok,Uncommon,Kampfbereit,0,0.58
89,Sleimok,Uncommon,Elite,0,0.78
89,Sleimok,Uncommon,Perfekt,0,0.99
89,Sleimok,Uncommon,Wild,1,1.01
89,Sleimok,Uncommon,Trainiert,1,1.23
89,Sleimok,Uncommon,Kampfbereit,1,1.45
89,Sleimok,Uncommon,Elite,1,1.96
89,Sleimok,Uncommon,Perfekt,1,2.47
90,Muschas,Rare,Wild,0,4.98
90,Muschas,Rare,Trainiert,0,6.04
90,Muschas,Rare,Kampfbereit,0,7.11
90,Muschas,Rare,Elite,0,9.60
90,Muschas,Rare,Perfekt,0,12.00
90,Muschas,Rare,Wild,1,12.50
90,Muschas,Rare,Trainiert,1,15.00
90,Muschas,Rare,Kampfbereit,1,17.75
90,Muschas,Rare,Elite,1,24.00
90,Muschas,Rare,Perfekt,1,30.25
91,Austos,Epic,Wild,0,17.25
91,Austos,Epic,Trainiert,0,20.75
91,Austos,Epic,Kampfbereit,0,24.50
91,Austos,Epic,Elite,0,33.00
91,Austos,Epic,Perfekt,0,41.75
91,Austos,Epic,Wild,1,43.00
91,Austos,Epic,Trainiert,1,52.00
91,Austos,Epic,Kampfbereit,1,61.25
91,Austos,Epic,Elite,1,82.75
91,Austos,Epic,Perfekt,1,104.00
92,Nebulak,Uncommon,Wild,0,1.37
92,Nebulak,Uncommon,Trainiert,0,1.67
92,Nebulak,Uncommon,Kampfbereit,0,1.96
92,Nebulak,Uncommon,Elite,0,2.65
92,Nebulak,Uncommon,Perfekt,0,3.33
92,Nebulak,Uncommon,Wild,1,3.43
92,Nebulak,Uncommon,Trainiert,1,4.17
92,Nebulak,Uncommon,Kampfbereit,1,4.90
92,Nebulak,Uncommon,Elite,1,6.62
92,Nebulak,Uncommon,Perfekt,1,8.33
93,Alpollo,Rare,Wild,0,3.78
93,Alpollo,Rare,Trainiert,0,4.59
93,Alpollo,Rare,Kampfbereit,0,5.40
93,Alpollo,Rare,Elite,0,7.29
93,Alpollo,Rare,Perfekt,0,9.18
93,Alpollo,Rare,Wild,1,9.45
93,Alpollo,Rare,Trainiert,1,11.50
93,Alpollo,Rare,Kampfbereit,1,13.50
93,Alpollo,Rare,Elite,1,18.25
93,Alpollo,Rare,Perfekt,1,23.00
94,Gengar,Epic,Wild,0,36.00
94,Gengar,Epic,Trainiert,0,43.50
94,Gengar,Epic,Kampfbereit,0,51.25
94,Gengar,Epic,Elite,0,69.25
94,Gengar,Epic,Perfekt,0,87.25
94,Gengar,Epic,Wild,1,89.75
94,Gengar,Epic,Trainiert,1,109.00
94,Gengar,Epic,Kampfbereit,1,128.00
94,Gengar,Epic,Elite,1,173.00
94,Gengar,Epic,Perfekt,1,218.00
95,Onix,Uncommon,Wild,0,0.29
95,Onix,Uncommon,Trainiert,0,0.35
95,Onix,Uncommon,Kampfbereit,0,0.41
95,Onix,Uncommon,Elite,0,0.55
95,Onix,Uncommon,Perfekt,0,0.70
95,Onix,Uncommon,Wild,1,0.72
95,Onix,Uncommon,Trainiert,1,0.87
95,Onix,Uncommon,Kampfbereit,1,1.02
95,Onix,Uncommon,Elite,1,1.38
95,Onix,Uncommon,Perfekt,1,1.74
96,Traumato,Common,Wild,0,0.14
96,Traumato,Common,Trainiert,0,0.17
96,Traumato,Common,Kampfbereit,0,0.20
96,Traumato,Common,Elite,0,0.27
96,Traumato,Common,Perfekt,0,0.34
96,Traumato,Common,Wild,1,0.35
96,Traumato,Common,Trainiert,1,0.43
96,Traumato,Common,Kampfbereit,1,0.50
96,Traumato,Common,Elite,1,0.68
96,Traumato,Common,Perfekt,1,0.85
97,Hypno,Uncommon,Wild,0,0.39
97,Hypno,Uncommon,Trainiert,0,0.47
97,Hypno,Uncommon,Kampfbereit,0,0.55
97,Hypno,Uncommon,Elite,0,0.74
97,Hypno,Uncommon,Perfekt,0,0.94
97,Hypno,Uncommon,Wild,1,0.96
97,Hypno,Uncommon,Trainiert,1,1.17
97,Hypno,Uncommon,Kampfbereit,1,1.38
97,Hypno,Uncommon,Elite,1,1.86
97,Hypno,Uncommon,Perfekt,1,2.34
98,Krabby,Uncommon,Wild,0,0.30
98,Krabby,Uncommon,Trainiert,0,0.37
98,Krabby,Uncommon,Kampfbereit,0,0.43
98,Krabby,Uncommon,Elite,0,0.58
98,Krabby,Uncommon,Perfekt,0,0.73
98,Krabby,Uncommon,Wild,1,0.75
98,Krabby,Uncommon,Trainiert,1,0.91
98,Krabby,Uncommon,Kampfbereit,1,1.08
98,Krabby,Uncommon,Elite,1,1.45
98,Krabby,Uncommon,Perfekt,1,1.83
99,Kingler,Uncommon,Wild,0,0.99
99,Kingler,Uncommon,Trainiert,0,1.21
99,Kingler,Uncommon,Kampfbereit,0,1.42
99,Kingler,Uncommon,Elite,0,1.92
99,Kingler,Uncommon,Perfekt,0,2.41
99,Kingler,Uncommon,Wild,1,2.49
99,Kingler,Uncommon,Trainiert,1,3.02
99,Kingler,Uncommon,Kampfbereit,1,3.55
99,Kingler,Uncommon,Elite,1,4.79
99,Kingler,Uncommon,Perfekt,1,6.03
100,Voltobal,Common,Wild,0,0.16
100,Voltobal,Common,Trainiert,0,0.20
100,Voltobal,Common,Kampfbereit,0,0.23
100,Voltobal,Common,Elite,0,0.31
100,Voltobal,Common,Perfekt,0,0.39
100,Voltobal,Common,Wild,1,0.40
100,Voltobal,Common,Trainiert,1,0.49
100,Voltobal,Common,Kampfbereit,1,0.58
100,Voltobal,Common,Elite,1,0.78
100,Voltobal,Common,Perfekt,1,0.98
101,Lektrobal,Uncommon,Wild,0,0.40
101,Lektrobal,Uncommon,Trainiert,0,0.48
101,Lektrobal,Uncommon,Kampfbereit,0,0.57
101,Lektrobal,Uncommon,Elite,0,0.77
101,Lektrobal,Uncommon,Perfekt,0,0.97
101,Lektrobal,Uncommon,Wild,1,1.00
101,Lektrobal,Uncommon,Trainiert,1,1.21
101,Lektrobal,Uncommon,Kampfbereit,1,1.42
101,Lektrobal,Uncommon,Elite,1,1.92
101,Lektrobal,Uncommon,Perfekt,1,2.42
102,Owei,Uncommon,Wild,0,0.34
102,Owei,Uncommon,Trainiert,0,0.41
102,Owei,Uncommon,Kampfbereit,0,0.48
102,Owei,Uncommon,Elite,0,0.65
102,Owei,Uncommon,Perfekt,0,0.82
102,Owei,Uncommon,Wild,1,0.84
102,Owei,Uncommon,Trainiert,1,1.02
102,Owei,Uncommon,Kampfbereit,1,1.20
102,Owei,Uncommon,Elite,1,1.62
102,Owei,Uncommon,Perfekt,1,2.04
103,Kokowei,Uncommon,Wild,0,1.04
103,Kokowei,Uncommon,Trainiert,0,1.27
103,Kokowei,Uncommon,Kampfbereit,0,1.49
103,Kokowei,Uncommon,Elite,0,2.01
103,Kokowei,Uncommon,Perfekt,0,2.53
103,Kokowei,Uncommon,Wild,1,2.61
103,Kokowei,Uncommon,Trainiert,1,3.17
103,Kokowei,Uncommon,Kampfbereit,1,3.73
103,Kokowei,Uncommon,Elite,1,5.03
103,Kokowei,Uncommon,Perfekt,1,6.33
104,Tragosso,Uncommon,Wild,0,0.34
104,Tragosso,Uncommon,Trainiert,0,0.42
104,Tragosso,Uncommon,Kampfbereit,0,0.49
104,Tragosso,Uncommon,Elite,0,0.66
104,Tragosso,Uncommon,Perfekt,0,0.83
104,Tragosso,Uncommon,Wild,1,0.86
104,Tragosso,Uncommon,Trainiert,1,1.04
104,Tragosso,Uncommon,Kampfbereit,1,1.23
104,Tragosso,Uncommon,Elite,1,1.65
104,Tragosso,Uncommon,Perfekt,1,2.08
105,Knogga,Uncommon,Wild,0,1.05
105,Knogga,Uncommon,Trainiert,0,1.27
105,Knogga,Uncommon,Kampfbereit,0,1.50
105,Knogga,Uncommon,Elite,0,2.03
105,Knogga,Uncommon,Perfekt,0,2.55
105,Knogga,Uncommon,Wild,1,2.62
105,Knogga,Uncommon,Trainiert,1,3.19
105,Knogga,Uncommon,Kampfbereit,1,3.75
105,Knogga,Uncommon,Elite,1,5.06
105,Knogga,Uncommon,Perfekt,1,6.38
106,Kicklee,Uncommon,Wild,0,0.99
106,Kicklee,Uncommon,Trainiert,0,1.20
106,Kicklee,Uncommon,Kampfbereit,0,1.41
106,Kicklee,Uncommon,Elite,0,1.90
106,Kicklee,Uncommon,Perfekt,0,2.40
106,Kicklee,Uncommon,Wild,1,2.47
106,Kicklee,Uncommon,Trainiert,1,3.00
106,Kicklee,Uncommon,Kampfbereit,1,3.53
106,Kicklee,Uncommon,Elite,1,4.76
106,Kicklee,Uncommon,Perfekt,1,5.99
107,Nockchan,Uncommon,Wild,0,1.07
107,Nockchan,Uncommon,Trainiert,0,1.30
107,Nockchan,Uncommon,Kampfbereit,0,1.53
107,Nockchan,Uncommon,Elite,0,2.07
107,Nockchan,Uncommon,Perfekt,0,2.60
107,Nockchan,Uncommon,Wild,1,2.68
107,Nockchan,Uncommon,Trainiert,1,3.25
107,Nockchan,Uncommon,Kampfbereit,1,3.83
107,Nockchan,Uncommon,Elite,1,5.16
107,Nockchan,Uncommon,Perfekt,1,6.50
108,Schlurp,Uncommon,Wild,0,0.57
108,Schlurp,Uncommon,Trainiert,0,0.70
108,Schlurp,Uncommon,Kampfbereit,0,0.82
108,Schlurp,Uncommon,Elite,0,1.11
108,Schlurp,Uncommon,Perfekt,0,1.39
108,Schlurp,Uncommon,Wild,1,1.43
108,Schlurp,Uncommon,Trainiert,1,1.74
108,Schlurp,Uncommon,Kampfbereit,1,2.05
108,Schlurp,Uncommon,Elite,1,2.77
108,Schlurp,Uncommon,Perfekt,1,3.49
109,Smogon,Common,Wild,0,0.14
109,Smogon,Common,Trainiert,0,0.17
109,Smogon,Common,Kampfbereit,0,0.20
109,Smogon,Common,Elite,0,0.27
109,Smogon,Common,Perfekt,0,0.34
109,Smogon,Common,Wild,1,0.35
109,Smogon,Common,Trainiert,1,0.43
109,Smogon,Common,Kampfbereit,1,0.50
109,Smogon,Common,Elite,1,0.68
109,Smogon,Common,Perfekt,1,0.85
110,Smogmog,Uncommon,Wild,0,0.36
110,Smogmog,Uncommon,Trainiert,0,0.44
110,Smogmog,Uncommon,Kampfbereit,0,0.52
110,Smogmog,Uncommon,Elite,0,0.70
110,Smogmog,Uncommon,Perfekt,0,0.88
110,Smogmog,Uncommon,Wild,1,0.91
110,Smogmog,Uncommon,Trainiert,1,1.11
110,Smogmog,Uncommon,Kampfbereit,1,1.30
110,Smogmog,Uncommon,Elite,1,1.76
110,Smogmog,Uncommon,Perfekt,1,2.21
111,Rihorn,Uncommon,Wild,0,1.40
111,Rihorn,Uncommon,Trainiert,0,1.70
111,Rihorn,Uncommon,Kampfbereit,0,2.00
111,Rihorn,Uncommon,Elite,0,2.70
111,Rihorn,Uncommon,Perfekt,0,3.40
111,Rihorn,Uncommon,Wild,1,3.50
111,Rihorn,Uncommon,Trainiert,1,4.25
111,Rihorn,Uncommon,Kampfbereit,1,5.00
111,Rihorn,Uncommon,Elite,1,6.75
111,Rihorn,Uncommon,Perfekt,1,8.50
112,Rizeros,Rare,Wild,0,3.46
112,Rizeros,Rare,Trainiert,0,4.20
112,Rizeros,Rare,Kampfbereit,0,4.94
112,Rizeros,Rare,Elite,0,6.67
112,Rizeros,Rare,Perfekt,0,8.40
112,Rizeros,Rare,Wild,1,8.65
112,Rizeros,Rare,Trainiert,1,10.50
112,Rizeros,Rare,Kampfbereit,1,12.25
112,Rizeros,Rare,Elite,1,16.75
112,Rizeros,Rare,Perfekt,1,21.00
113,Chaneira,Uncommon,Wild,0,0.35
113,Chaneira,Uncommon,Trainiert,0,0.43
113,Chaneira,Uncommon,Kampfbereit,0,0.50
113,Chaneira,Uncommon,Elite,0,0.68
113,Chaneira,Uncommon,Perfekt,0,0.85
113,Chaneira,Uncommon,Wild,1,0.88
113,Chaneira,Uncommon,Trainiert,1,1.06
113,Chaneira,Uncommon,Kampfbereit,1,1.25
113,Chaneira,Uncommon,Elite,1,1.69
113,Chaneira,Uncommon,Perfekt,1,2.13
114,Tangela,Uncommon,Wild,0,0.34
114,Tangela,Uncommon,Trainiert,0,0.42
114,Tangela,Uncommon,Kampfbereit,0,0.49
114,Tangela,Uncommon,Elite,0,0.66
114,Tangela,Uncommon,Perfekt,0,0.83
114,Tangela,Uncommon,Wild,1,0.86
114,Tangela,Uncommon,Trainiert,1,1.04
114,Tangela,Uncommon,Kampfbereit,1,1.23
114,Tangela,Uncommon,Elite,1,1.65
114,Tangela,Uncommon,Perfekt,1,2.08
115,Kangama,Rare,Wild,0,1.89
115,Kangama,Rare,Trainiert,0,2.30
115,Kangama,Rare,Kampfbereit,0,2.70
115,Kangama,Rare,Elite,0,3.65
115,Kangama,Rare,Perfekt,0,4.59
115,Kangama,Rare,Wild,1,4.72
115,Kangama,Rare,Trainiert,1,5.74
115,Kangama,Rare,Kampfbereit,1,6.75
115,Kangama,Rare,Elite,1,9.11
115,Kangama,Rare,Perfekt,1,11.50
116,Seeper,Uncommon,Wild,0,0.34
116,Seeper,Uncommon,Trainiert,0,0.42
116,Seeper,Uncommon,Kampfbereit,0,0.49
116,Seeper,Uncommon,Elite,0,0.66
116,Seeper,Uncommon,Perfekt,0,0.83
116,Seeper,Uncommon,Wild,1,0.86
116,Seeper,Uncommon,Trainiert,1,1.04
116,Seeper,Uncommon,Kampfbereit,1,1.23
116,Seeper,Uncommon,Elite,1,1.65
